ANIO_DENUNCIA,ANIO_HECHO,CAPTURA,CONDENA,DELITO,DEPARTAMENTO,ESTADO_NOTICIA,ETAPA,GRUPO_EDAD_VICTIMA,HECHO,HOMICIDIO_DOLOSO_CONSUMADO,IMPUTACION,MUNICIPIO,PAIS,PAIS_NACIMIENTO,SEXO_VICTIMA,TOTAL_VICTIMAS,TOTAL_POBLACION,TOTAL_FEMINICIDIOS,PORCENTAJE_TOTAL,PORCENTAJE_FEMINICIDIOS
2020,2020,SI,SI,FEMINICIDIO ART. 104A C.P.,Valle del Cauca,INACTIVO,EJECUCION DE PENAS,SIN DATO,SI,SI,SI,VIJES,Colombia,Colombia,FEMENINO,1,11673,2,1,0.000171335560695622
2020,2020,SI,SI,"FEMINICIDIO ART. 104A C.P. AGRAVADO NUM. 1, 3, 5, 6, 7 Y 6 (SIC) DEL ART. 104. ART. 104B L.G Modificado Ley 2197 de 2022",Magdalena,INACTIVO,EJECUCION DE PENAS,JUVENTUD 18 - 28,SI,NO,SI,SANTA MARTA,Colombia,,FEMENINO,1,524031,75,1,0.000143121303892327
2020,2020,SI,SI,"FEMINICIDIO ART. 104A C.P. AGRAVADO NUM. 1, 3, 5, 7 Y 8 DEL ART. 104. ART. 104B L.G",Antioquia,ACTIVO,EJECUCION DE PENAS,JUVENTUD 18 - 28,SI,NO,SI,BETULIA,Colombia,Colombia,FEMENINO,1,17815,3,1,0.000168397417906259
2020,2020,SI,SI,"FEMINICIDIO ART. 104A C.P. AGRAVADO NUM. 1, 3, 5, 7 Y 8 DEL ART. 104. ART. 104B L.G",Antioquia,ACTIVO,JUICIO,SIN DATO,SI,NO,SI,MEDELLIN,Colombia,Colombia,FEMENINO,1,2569007,215,1,0.0000836899237721034
2020,2020,SI,SI,"FEMINICIDIO ART. 104A C.P. AGRAVADO NUM. 1, 3, 5, 7 Y 8 DEL ART. 104. ART. 104B L.G",AtlAntico,INACTIVO,EJECUCION DE PENAS,JUVENTUD 18 - 28,SI,SI,SI,BARRANQUILLA,Colombia,Colombia,FEMENINO,1,1239804,86,1,0.0000693658029817616
2020,2020,SI,SI,"FEMINICIDIO ART. 104A C.P. AGRAVADO NUM. 1, 3, 5, 7 Y 8 DEL ART. 104. ART. 104B L.G",Bogota,ACTIVO,JUICIO,ADULTEZ 29 - 59,SI,NO,SI,Bogota,Colombia,Colombia,FEMENINO,2,8380801,884,1,0.000105479177944924
2020,2020,SI,SI,"FEMINICIDIO ART. 104A C.P. AGRAVADO NUM. 1, 3, 5, 7 Y 8 DEL ART. 104. ART. 104B L.G",Bogota,ACTIVO,JUICIO,JUVENTUD 18 - 28,SI,NO,SI,Bogota,Colombia,Colombia,FEMENINO,1,8380801,884,1,0.000105479177944924
2020,2020,SI,SI,"FEMINICIDIO ART. 104A C.P. AGRAVADO NUM. 1, 3, 5, 7 Y 8 DEL ART. 104. ART. 104B L.G",Cundinamarca,INACTIVO,EJECUCION DE PENAS,ADULTEZ 29 - 59,SI,SI,SI,SAN FRANCISCO,Colombia,Colombia,FEMENINO,1,4825,4,1,0.000829015544041451
2020,2020,SI,SI,"FEMINICIDIO ART. 104A C.P. AGRAVADO NUM. 1, 3, 5, 7 Y 8 DEL ART. 104. ART. 104B L.G",Magdalena,INACTIVO,EJECUCION DE PENAS,ADULTEZ 29 - 59,SI,SI,SI,SANTA MARTA,Colombia,Colombia,FEMENINO,1,524031,75,1,0.000143121303892327
2020,2020,SI,SI,"FEMINICIDIO ART. 104A C.P. AGRAVADO NUM. 1, 3, 5, 7 Y 8 DEL ART. 104. ART. 104B L.G",Meta,INACTIVO,EJECUCION DE PENAS,JUVENTUD 18 - 28,SI,NO,SI,SAN MARTIN,Colombia,Colombia,FEMENINO,1,19015,7,1,0.000368130423349987
2020,2020,SI,SI,"FEMINICIDIO ART. 104A C.P. AGRAVADO NUM. 1, 3, 5, 7 Y 8 DEL ART. 104. ART. 104B L.G",NariNo,INACTIVO,EJECUCION DE PENAS,JUVENTUD 18 - 28,SI,NO,SI,SAN PABLO,Colombia,Colombia,FEMENINO,1,37160,4,1,0.000107642626480086
2020,2020,SI,SI,"FEMINICIDIO ART. 104A C.P. AGRAVADO NUM. 1, 3, 5, 7 Y 8 DEL ART. 104. ART. 104B L.G",Tolima,INACTIVO,EJECUCION DE PENAS,ADULTEZ 29 - 59,SI,NO,SI,ROVIRA,Colombia,Colombia,FEMENINO,1,20164,5,1,0.000247966673279111
2020,2020,SI,SI,"FEMINICIDIO ART. 104A C.P. AGRAVADO NUM. 1, 3, 5, 7 Y 8 DEL ART. 104. ART. 104B L.G",Valle del Cauca,INACTIVO,EJECUCION DE PENAS,ADULTEZ 29 - 59,SI,NO,SI,TULUA,Colombia,Colombia,MASCULINO,1,224257,14,1,0.0000624283745880842
2020,2020,SI,SI,"FEMINICIDIO ART. 104A C.P. AGRAVADO POR AGRESION SEXUAL, FISICA O PSICOLOGICA. ART. 104B L.F",Antioquia,INACTIVO,EJECUCION DE PENAS,JUVENTUD 18 - 28,SI,SI,SI,MEDELLIN,Colombia,Colombia,FEMENINO,1,2569007,215,1,0.0000836899237721034
2020,2020,SI,SI,"FEMINICIDIO ART. 104A C.P. AGRAVADO POR AGRESION SEXUAL, FISICA O PSICOLOGICA. ART. 104B L.F",Bogota,ACTIVO,EJECUCION DE PENAS,ADULTEZ 29 - 59,SI,NO,SI,Bogota,Colombia,Colombia,FEMENINO,1,8380801,884,1,0.000105479177944924
2020,2020,SI,SI,"FEMINICIDIO ART. 104A C.P. AGRAVADO POR AGRESION SEXUAL, FISICA O PSICOLOGICA. ART. 104B L.F",Bogota,ACTIVO,JUICIO,ADULTEZ 29 - 59,SI,SI,SI,Bogota,Colombia,Colombia,FEMENINO,1,8380801,884,1,0.000105479177944924
2020,2020,SI,SI,"FEMINICIDIO ART. 104A C.P. AGRAVADO POR AGRESION SEXUAL, FISICA O PSICOLOGICA. ART. 104B L.F",BolIvar,INACTIVO,EJECUCION DE PENAS,JUVENTUD 18 - 28,SI,NO,SI,CARTAGENA,Colombia,Colombia,FEMENINO,1,1057767,104,1,0.000098320329524366
2020,2020,SI,SI,FEMINICIDIO ART. 104A C.P. AGRAVADO POR COMETERSE EN PRESENCIA DE UNA PERSONA INTEGRANTE DE LA UNIDAD DOMESTICA. ART. 104B L.E,Antioquia,INACTIVO,EJECUCION DE PENAS,ADULTEZ 29 - 59,SI,NO,SI,GIRARDOTA,Colombia,Colombia,FEMENINO,1,60611,11,1,0.00018148520895547
2020,2020,SI,SI,FEMINICIDIO ART. 104A C.P. AGRAVADO POR COMETERSE EN PRESENCIA DE UNA PERSONA INTEGRANTE DE LA UNIDAD DOMESTICA. ART. 104B L.E,Antioquia,INACTIVO,EJECUCION DE PENAS,ADULTEZ 29 - 59,SI,SI,SI,TAMESIS,Colombia,Colombia,FEMENINO,1,13890,1,1,0.0000719942404607631
2020,2020,SI,SI,FEMINICIDIO ART. 104A C.P. AGRAVADO POR COMETERSE EN PRESENCIA DE UNA PERSONA INTEGRANTE DE LA UNIDAD DOMESTICA. ART. 104B L.E,Bogota,ACTIVO,JUICIO,ADULTEZ 29 - 59,SI,NO,SI,Bogota,Colombia,Colombia,FEMENINO,1,8380801,884,1,0.000105479177944924
2020,2020,SI,SI,FEMINICIDIO ART. 104A C.P. AGRAVADO POR COMETERSE EN PRESENCIA DE UNA PERSONA INTEGRANTE DE LA UNIDAD DOMESTICA. ART. 104B L.E,CaquetA,INACTIVO,EJECUCION DE PENAS,ADULTEZ 29 - 59,SI,NO,SI,FLORENCIA,Colombia,Colombia,FEMENINO,1,187515,14,1,0.0000746606938111618
2020,2020,SI,SI,FEMINICIDIO ART. 104A C.P. AGRAVADO POR COMETERSE EN PRESENCIA DE UNA PERSONA INTEGRANTE DE LA UNIDAD DOMESTICA. ART. 104B L.E,Huila,INACTIVO,EJECUCION DE PENAS,ADULTEZ 29 - 59,SI,NO,SI,VILLAVIEJA,Colombia,Colombia,FEMENINO,1,7302,2,1,0.000273897562311695
2020,2020,SI,SI,FEMINICIDIO ART. 104A C.P. AGRAVADO POR COMETERSE EN PRESENCIA DE UNA PERSONA INTEGRANTE DE LA UNIDAD DOMESTICA. ART. 104B L.E,Huila,INACTIVO,EJECUCION DE PENAS,JUVENTUD 18 - 28,SI,NO,SI,VILLAVIEJA,Colombia,Colombia,MASCULINO,1,7302,2,1,0.000273897562311695
2020,2020,SI,SI,FEMINICIDIO ART. 104A C.P. AGRAVADO POR COMETERSE EN PRESENCIA DE UNA PERSONA INTEGRANTE DE LA UNIDAD DOMESTICA. ART. 104B L.E,QuindIo,INACTIVO,EJECUCION DE PENAS,ADULTEZ 29 - 59,SI,SI,SI,ARMENIA,Colombia,Colombia,FEMENINO,1,3765,30,1,0.00796812749003984
2020,2020,SI,SI,FEMINICIDIO ART. 104A C.P. AGRAVADO POR COMETERSE EN PRESENCIA DE UNA PERSONA INTEGRANTE DE LA UNIDAD DOMESTICA. ART. 104B L.E,QuindIo,INACTIVO,EJECUCION DE PENAS,JUVENTUD 18 - 28,SI,NO,SI,ARMENIA,Colombia,Colombia,FEMENINO,1,3765,30,1,0.00796812749003984
2020,2020,SI,SI,FEMINICIDIO ART. 104A C.P. AGRAVADO POR COMETERSE EN PRESENCIA DE UNA PERSONA INTEGRANTE DE LA UNIDAD DOMESTICA. ART. 104B L.E,Risaralda,INACTIVO,EJECUCION DE PENAS,ADULTEZ 29 - 59,SI,NO,SI,PEREIRA,Colombia,Colombia,FEMENINO,1,481129,35,1,0.0000727455630402657
2020,2020,SI,SI,FEMINICIDIO ART. 104A C.P. AGRAVADO POR COMETERSE EN PRESENCIA DE UNA PERSONA INTEGRANTE DE LA UNIDAD DOMESTICA. ART. 104B L.E,Valle del Cauca,INACTIVO,EJECUCION DE PENAS,ADULTEZ 29 - 59,SI,NO,SI,CALI,Colombia,Colombia,FEMENINO,1,2496346,444,1,0.000177859960117708
2020,2020,SI,SI,"FEMINICIDIO ART. 104A C.P. AGRAVADO POR VICTIMA MENOR DE 18 ANOS, MAYOR DE 60 O EMBARAZO. ART. 104B L.B",Antioquia,ACTIVO,JUICIO,PRIMERA INFANCIA 0 - 5,SI,NO,SI,RIONEGRO,Colombia,Colombia,FEMENINO,2,130108,10,1,0.0000768592246441418
2020,2020,SI,SI,"FEMINICIDIO ART. 104A C.P. AGRAVADO POR VICTIMA MENOR DE 18 ANOS, MAYOR DE 60 O EMBARAZO. ART. 104B L.B",Cauca,INACTIVO,EJECUCION DE PENAS,ADOLESCENTE 14 - 17,SI,NO,SI,ROSAS,Colombia,Colombia,FEMENINO,1,13669,2,1,0.000146316482551759
2020,2020,SI,NO,FEMINICIDIO ART. 104A C.P.,Bogota,INACTIVO,INVESTIGACION,ADULTO MAYOR DE 60,NO,SI,SI,Bogota,Colombia,Colombia,FEMENINO,1,8380801,884,1,0.000105479177944924
2020,2020,NO,NO,FEMINICIDIO ART. 104A C.P. AGRAVADO POR CONCURSO DE PERSONAS. ART. 104B L.C,ChocO,ACTIVO,JUICIO,ADULTEZ 29 - 59,NO,NO,SI,NUQUI,Colombia,Colombia,FEMENINO,1,9068,4,1,0.000441111601235112
2020,2020,NO,SI,FEMINICIDIO ART. 104A C.P. AGRAVADO POR CONCURSO DE PERSONAS. ART. 104B L.C,ChocO,INACTIVO,EJECUCION DE PENAS,ADULTEZ 29 - 59,NO,NO,SI,NUQUI,Colombia,Colombia,FEMENINO,1,9068,4,1,0.000441111601235112
2020,2020,SI,NO,FEMINICIDIO ART. 104A C.P.,AtlAntico,ACTIVO,JUICIO,JUVENTUD 18 - 28,NO,NO,SI,SOLEDAD,Colombia,Colombia,FEMENINO,1,700970,35,1,0.0000499308101630598
2020,2020,SI,NO,FEMINICIDIO ART. 104A C.P.,Casanare,ACTIVO,JUICIO,ADULTEZ 29 - 59,NO,NO,SI,MANI,Colombia,Colombia,MASCULINO,1,11108,39,1,0.00351098307526107
2020,2020,SI,NO,FEMINICIDIO ART. 104A C.P.,Casanare,ACTIVO,JUICIO,ADULTO MAYOR DE 60,NO,NO,SI,MANI,Colombia,Colombia,MASCULINO,1,11108,39,1,0.00351098307526107
2020,2020,SI,NO,FEMINICIDIO ART. 104A C.P.,Casanare,ACTIVO,JUICIO,JUVENTUD 18 - 28,NO,NO,SI,MANI,Colombia,Colombia,MASCULINO,3,11108,39,1,0.00351098307526107
2020,2020,SI,NO,FEMINICIDIO ART. 104A C.P.,Casanare,ACTIVO,JUICIO,JUVENTUD 18 - 28,NO,NO,SI,MANI,Colombia,Venezuela,MASCULINO,1,11108,39,1,0.00351098307526107
2020,2020,SI,NO,FEMINICIDIO ART. 104A C.P.,Casanare,ACTIVO,JUICIO,SIN DATO,NO,NO,SI,MANI,Colombia,Colombia,MASCULINO,1,11108,39,1,0.00351098307526107
2020,2020,SI,NO,FEMINICIDIO ART. 104A C.P.,Magdalena,ACTIVO,TERMINACION ANTICIPADA,JUVENTUD 18 - 28,NO,NO,NO,EL BANCO,Colombia,Colombia,FEMENINO,1,56255,9,1,0.000159985779041863
2020,2020,SI,NO,"FEMINICIDIO ART. 104A C.P. AGRAVADO NUM. 1, 3, 5, 7 Y 8 DEL ART. 104. ART. 104B L.G",Magdalena,ACTIVO,JUICIO,SIN DATO,NO,NO,SI,SANTA MARTA,Colombia,Colombia,MASCULINO,1,524031,75,1,0.000143121303892327
2020,2020,SI,NO,FEMINICIDIO ART. 104A C.P. AGRAVADO POR CONCURSO DE PERSONAS. ART. 104B L.C,ChocO,ACTIVO,JUICIO,ADULTEZ 29 - 59,NO,NO,SI,NUQUI,Colombia,Colombia,FEMENINO,1,9068,4,1,0.000441111601235112
2020,2020,SI,NO,FEMINICIDIO ART. 104A C.P.,Bogota,INACTIVO,JUICIO,JUVENTUD 18 - 28,NO,NO,SI,Bogota,Colombia,Colombia,FEMENINO,1,8380801,884,1,0.000105479177944924
2021,2020,SI,NO,FEMINICIDIO ART. 104A C.P.,Arauca,ACTIVO,JUICIO,JUVENTUD 18 - 28,SI,NO,SI,ARAUCA,Colombia,Colombia,FEMENINO,2,94377,18,1,0.000190724434978861
2021,2021,NO,NO,FEMINICIDIO ART. 104A C.P.,Antioquia,ACTIVO,JUICIO,ADULTEZ 29 - 59,SI,SI,SI,APARTADO,Colombia,Colombia,FEMENINO,1,206885,9,1,0.0000435024288856128
2021,2021,NO,NO,FEMINICIDIO ART. 104A C.P.,Antioquia,ACTIVO,JUICIO,SIN DATO,SI,NO,SI,APARTADO,Colombia,Colombia,FEMENINO,1,206885,9,1,0.0000435024288856128
2021,2021,NO,NO,FEMINICIDIO ART. 104A C.P.,Antioquia,ACTIVO,JUICIO,SIN DATO,SI,SI,SI,APARTADO,Colombia,Colombia,FEMENINO,1,206885,9,1,0.0000435024288856128
2021,2021,NO,NO,FEMINICIDIO ART. 104A C.P.,Bogota,ACTIVO,INDAGACION,ADULTEZ 29 - 59,SI,SI,SI,Bogota,Colombia,Colombia,FEMENINO,1,8380801,884,1,0.000105479177944924
2021,2021,NO,NO,FEMINICIDIO ART. 104A C.P.,Bogota,ACTIVO,JUICIO,ADULTEZ 29 - 59,NO,NO,SI,Bogota,Colombia,Colombia,FEMENINO,1,8380801,884,1,0.000105479177944924
2021,2021,NO,NO,FEMINICIDIO ART. 104A C.P.,Bogota,ACTIVO,JUICIO,ADULTEZ 29 - 59,SI,NO,SI,Bogota,Colombia,Colombia,FEMENINO,1,8380801,884,1,0.000105479177944924
2021,2021,NO,NO,FEMINICIDIO ART. 104A C.P.,Bogota,ACTIVO,JUICIO,JUVENTUD 18 - 28,SI,NO,SI,Bogota,Colombia,Colombia,FEMENINO,1,8380801,884,1,0.000105479177944924
2021,2021,NO,NO,FEMINICIDIO ART. 104A C.P.,Bogota,ACTIVO,JUICIO,PRE-ADOLESCENTE 12 - 13,SI,NO,SI,Bogota,Colombia,Colombia,FEMENINO,1,8380801,884,1,0.000105479177944924
2021,2021,NO,NO,FEMINICIDIO ART. 104A C.P.,Bogota,ACTIVO,JUICIO,SIN DATO,NO,NO,SI,Bogota,Colombia,Colombia,MASCULINO,1,8380801,884,1,0.000105479177944924
2021,2021,NO,NO,FEMINICIDIO ART. 104A C.P.,Bogota,ACTIVO,JUICIO,SIN DATO,SI,NO,SI,Bogota,Colombia,Colombia,FEMENINO,1,8380801,884,1,0.000105479177944924
2021,2021,NO,NO,FEMINICIDIO ART. 104A C.P.,Bogota,ACTIVO,JUICIO,SIN DATO,SI,SI,SI,Bogota,Colombia,Colombia,FEMENINO,1,8380801,884,1,0.000105479177944924
2021,2021,NO,NO,FEMINICIDIO ART. 104A C.P.,Caldas,ACTIVO,JUICIO,JUVENTUD 18 - 28,SI,NO,SI,MANIZALES,Colombia,Colombia,FEMENINO,1,402646,23,1,0.0000571221370633261
2021,2021,NO,NO,FEMINICIDIO ART. 104A C.P.,ChocO,ACTIVO,JUICIO,SIN DATO,SI,SI,SI,ATRATO,Colombia,Venezuela,FEMENINO,1,11337,3,1,0.000264620269912675
2021,2021,NO,NO,FEMINICIDIO ART. 104A C.P.,Huila,ACTIVO,JUICIO,ADULTEZ 29 - 59,SI,SI,SI,NEIVA,Colombia,Colombia,FEMENINO,1,350457,25,1,0.0000713354277414918
2021,2021,NO,NO,FEMINICIDIO ART. 104A C.P.,Meta,ACTIVO,JUICIO,SIN DATO,SI,SI,SI,EL DORADO,Colombia,Colombia,FEMENINO,2,3462,2,1,0.000577700751010976
2021,2021,NO,NO,FEMINICIDIO ART. 104A C.P.,Tolima,ACTIVO,JUICIO,SIN DATO,SI,SI,SI,ICONONZO,Colombia,Colombia,FEMENINO,1,10500,1,1,0.0000952380952380952
2021,2021,NO,NO,"FEMINICIDIO ART. 104A C.P. AGRAVADO NUM. 1, 3, 5, 7 Y 8 DEL ART. 104. ART. 104B L.G",Cundinamarca,ACTIVO,JUICIO,ADULTEZ 29 - 59,SI,NO,SI,VILLA DE SAN DIEGO DE UBATE,Colombia,Colombia,FEMENINO,1,39728,4,1,0.000100684655658478
2021,2021,NO,SI,FEMINICIDIO ART. 104A C.P.,Antioquia,INACTIVO,EJECUCION DE PENAS,ADOLESCENTE 14 - 17,SI,SI,SI,MEDELLIN,Colombia,Colombia,FEMENINO,1,2569007,215,1,0.0000836899237721034
2021,2021,NO,SI,FEMINICIDIO ART. 104A C.P.,Antioquia,INACTIVO,EJECUCION DE PENAS,ADULTEZ 29 - 59,SI,SI,SI,MEDELLIN,Colombia,Colombia,FEMENINO,1,2569007,215,1,0.0000836899237721034
2021,2021,NO,SI,FEMINICIDIO ART. 104A C.P.,Antioquia,INACTIVO,EJECUCION DE PENAS,JUVENTUD 18 - 28,SI,SI,SI,TURBO,Colombia,Colombia,FEMENINO,1,181377,9,1,0.0000496204039100878
2021,2021,NO,SI,FEMINICIDIO ART. 104A C.P.,Bogota,ACTIVO,EJECUCION DE PENAS,ADULTEZ 29 - 59,SI,SI,SI,Bogota,Colombia,Colombia,FEMENINO,1,8380801,884,1,0.000105479177944924
2021,2021,NO,SI,FEMINICIDIO ART. 104A C.P.,Bogota,ACTIVO,JUICIO,ADULTEZ 29 - 59,SI,NO,SI,Bogota,Colombia,Colombia,FEMENINO,1,8380801,884,1,0.000105479177944924
2021,2021,NO,SI,FEMINICIDIO ART. 104A C.P.,Bogota,ACTIVO,JUICIO,SIN DATO,SI,NO,SI,Bogota,Colombia,Colombia,FEMENINO,1,8380801,884,1,0.000105479177944924
2021,2021,NO,SI,FEMINICIDIO ART. 104A C.P.,Bogota,ACTIVO,TERMINACION ANTICIPADA,ADULTEZ 29 - 59,SI,SI,SI,Bogota,Colombia,Colombia,FEMENINO,1,8380801,884,1,0.000105479177944924
2021,2021,NO,SI,FEMINICIDIO ART. 104A C.P.,Bogota,INACTIVO,EJECUCION DE PENAS,JUVENTUD 18 - 28,SI,NO,SI,Bogota,Colombia,Colombia,FEMENINO,2,8380801,884,1,0.000105479177944924
2021,2021,NO,SI,FEMINICIDIO ART. 104A C.P.,Bogota,INACTIVO,EJECUCION DE PENAS,PRIMERA INFANCIA 0 - 5,SI,NO,SI,Bogota,Colombia,Colombia,MASCULINO,1,8380801,884,1,0.000105479177944924
2021,2021,NO,SI,FEMINICIDIO ART. 104A C.P.,Boyaca,ACTIVO,JUICIO,ADULTEZ 29 - 59,SI,SI,SI,SOCHA,Colombia,Colombia,FEMENINO,1,6870,1,1,0.000145560407569141
2021,2021,NO,SI,FEMINICIDIO ART. 104A C.P.,Boyaca,INACTIVO,EJECUCION DE PENAS,JUVENTUD 18 - 28,SI,SI,SI,CHIQUINQUIRA,Colombia,Colombia,FEMENINO,1,70127,2,1,0.0000285196857130634
2021,2021,NO,SI,FEMINICIDIO ART. 104A C.P.,Cauca,INACTIVO,EJECUCION DE PENAS,ADULTEZ 29 - 59,SI,SI,SI,CALDONO,Colombia,Colombia,FEMENINO,1,34348,4,1,0.000116455106556422
2021,2021,NO,SI,FEMINICIDIO ART. 104A C.P.,ChocO,INACTIVO,EJECUCION DE PENAS,JUVENTUD 18 - 28,SI,SI,SI,LLORO,Colombia,Colombia,FEMENINO,1,11637,2,1,0.00017186560109994
2021,2021,NO,SI,FEMINICIDIO ART. 104A C.P.,COrdoba,INACTIVO,EJECUCION DE PENAS,ADULTEZ 29 - 59,SI,SI,SI,TIERRALTA,Colombia,Colombia,FEMENINO,1,112206,7,1,0.0000623852556904265
2021,2021,NO,SI,FEMINICIDIO ART. 104A C.P.,Cundinamarca,INACTIVO,EJECUCION DE PENAS,JUVENTUD 18 - 28,SI,NO,SI,ZIPAQUIRA,Colombia,Colombia,FEMENINO,1,132419,7,1,0.0000528625046254692
2021,2021,NO,SI,FEMINICIDIO ART. 104A C.P.,QuindIo,INACTIVO,EJECUCION DE PENAS,SIN DATO,SI,SI,SI,ARMENIA,Colombia,Colombia,FEMENINO,1,3765,30,1,0.00796812749003984
2021,2021,NO,SI,FEMINICIDIO ART. 104A C.P.,Santander,ACTIVO,JUICIO,JUVENTUD 18 - 28,SI,NO,SI,BUCARAMANGA,Colombia,,FEMENINO,1,528572,70,1,0.00013243228926239
2021,2021,NO,SI,FEMINICIDIO ART. 104A C.P.,Santander,ACTIVO,JUICIO,JUVENTUD 18 - 28,SI,NO,SI,BUCARAMANGA,Colombia,Venezuela,FEMENINO,1,528572,70,1,0.00013243228926239
2021,2021,NO,SI,FEMINICIDIO ART. 104A C.P.,Santander,INACTIVO,EJECUCION DE PENAS,ADULTEZ 29 - 59,SI,NO,SI,SAN GIL,Colombia,Colombia,FEMENINO,1,46152,3,1,0.0000650026001040042
2021,2021,NO,SI,FEMINICIDIO ART. 104A C.P.,Sucre,INACTIVO,EJECUCION DE PENAS,SIN DATO,SI,SI,SI,SAN ONOFRE,Colombia,Colombia,FEMENINO,1,52463,7,1,0.000133427367859253
2021,2021,NO,SI,FEMINICIDIO ART. 104A C.P.,Valle del Cauca,INACTIVO,EJECUCION DE PENAS,JUVENTUD 18 - 28,SI,SI,SI,CALI,Colombia,Venezuela,FEMENINO,1,2496346,444,1,0.000177859960117708
2021,2021,NO,SI,FEMINICIDIO ART. 104A C.P.,Valle del Cauca,INACTIVO,EJECUCION DE PENAS,PRIMERA INFANCIA 0 - 5,SI,SI,SI,CALI,Colombia,,FEMENINO,1,2496346,444,1,0.000177859960117708
2021,2021,NO,SI,"FEMINICIDIO ART. 104A C.P. AGRAVADO NUM. 1, 3, 5, 7 Y 8 DEL ART. 104. ART. 104B L.G",Antioquia,INACTIVO,EJECUCION DE PENAS,JUVENTUD 18 - 28,SI,NO,SI,MEDELLIN,Colombia,Colombia,FEMENINO,1,2569007,215,1,0.0000836899237721034
2021,2021,NO,SI,FEMINICIDIO ART. 104A C.P. AGRAVADO POR CONCURSO DE PERSONAS. ART. 104B L.C,Magdalena,INACTIVO,EJECUCION DE PENAS,ADULTEZ 29 - 59,SI,SI,SI,SANTA MARTA,Colombia,Colombia,FEMENINO,1,524031,75,1,0.000143121303892327
2021,2021,SI,NO,FEMINICIDIO ART. 104A C.P.,Antioquia,ACTIVO,JUICIO,ADOLESCENTE 14 - 17,SI,SI,SI,BELLO,Colombia,Colombia,FEMENINO,1,500098,28,1,0.0000559890261508744
2021,2021,SI,NO,FEMINICIDIO ART. 104A C.P.,Antioquia,ACTIVO,JUICIO,ADULTEZ 29 - 59,SI,NO,SI,MARINILLA,Colombia,Venezuela,FEMENINO,1,57403,7,1,0.000121944846088184
2021,2021,SI,NO,FEMINICIDIO ART. 104A C.P.,Antioquia,ACTIVO,JUICIO,ADULTEZ 29 - 59,SI,SI,SI,BELLO,Colombia,Colombia,FEMENINO,1,500098,28,1,0.0000559890261508744
2021,2021,SI,NO,FEMINICIDIO ART. 104A C.P.,Antioquia,ACTIVO,JUICIO,JUVENTUD 18 - 28,SI,NO,SI,MEDELLIN,Colombia,Colombia,FEMENINO,1,2569007,215,1,0.0000836899237721034
2021,2021,SI,NO,FEMINICIDIO ART. 104A C.P.,Antioquia,ACTIVO,JUICIO,JUVENTUD 18 - 28,SI,SI,SI,MARINILLA,Colombia,Colombia,FEMENINO,1,57403,7,1,0.000121944846088184
2021,2021,SI,NO,FEMINICIDIO ART. 104A C.P.,Antioquia,ACTIVO,JUICIO,JUVENTUD 18 - 28,SI,SI,SI,SAN LUIS,Colombia,Colombia,FEMENINO,1,10908,5,1,0.000458379171250458
2021,2021,SI,NO,FEMINICIDIO ART. 104A C.P.,Antioquia,ACTIVO,JUICIO,SIN DATO,SI,NO,SI,SANTAFE DE ANTIOQUIA,Colombia,Colombia,FEMENINO,1,25395,4,1,0.000157511321126206
2021,2021,SI,NO,FEMINICIDIO ART. 104A C.P.,Antioquia,ACTIVO,TERMINACION ANTICIPADA,SIN DATO,SI,NO,SI,CAREPA,Colombia,Colombia,FEMENINO,1,63141,1,1,0.0000158375698832771
2021,2021,SI,NO,FEMINICIDIO ART. 104A C.P.,Arauca,ACTIVO,JUICIO,ADULTEZ 29 - 59,SI,NO,SI,ARAUQUITA,Colombia,Colombia,FEMENINO,1,43339,3,1,0.0000692217171600637
2021,2021,SI,NO,FEMINICIDIO ART. 104A C.P.,Arauca,ACTIVO,JUICIO,JUVENTUD 18 - 28,SI,NO,SI,ARAUCA,Colombia,Venezuela,FEMENINO,1,94377,18,1,0.000190724434978861
2021,2021,SI,NO,FEMINICIDIO ART. 104A C.P.,Arauca,ACTIVO,JUICIO,SIN DATO,SI,NO,SI,ARAUCA,Colombia,Colombia,MASCULINO,1,94377,18,1,0.000190724434978861
2021,2021,SI,NO,FEMINICIDIO ART. 104A C.P.,AtlAntico,ACTIVO,JUICIO,ADULTEZ 29 - 59,SI,NO,SI,SOLEDAD,Colombia,Colombia,FEMENINO,1,700970,35,1,0.0000499308101630598
2021,2021,SI,NO,FEMINICIDIO ART. 104A C.P.,AtlAntico,ACTIVO,JUICIO,ADULTEZ 29 - 59,SI,SI,SI,SANTO TOMAS,Colombia,Colombia,FEMENINO,1,25878,2,1,0.0000772857253265322
2021,2021,SI,NO,FEMINICIDIO ART. 104A C.P.,AtlAntico,ACTIVO,JUICIO,JUVENTUD 18 - 28,SI,NO,SI,SOLEDAD,Colombia,Colombia,FEMENINO,1,700970,35,1,0.0000499308101630598
2021,2021,SI,NO,FEMINICIDIO ART. 104A C.P.,AtlAntico,ACTIVO,JUICIO,JUVENTUD 18 - 28,SI,SI,SI,BARRANQUILLA,Colombia,Colombia,FEMENINO,2,1239804,86,1,0.0000693658029817616
2021,2021,SI,NO,FEMINICIDIO ART. 104A C.P.,AtlAntico,ACTIVO,JUICIO,JUVENTUD 18 - 28,SI,SI,SI,BARRANQUILLA,Colombia,Venezuela,FEMENINO,2,1239804,86,1,0.0000693658029817616
